Name,Page,Size,Dimensions,Scale,Rotation,Path,Description
FDS_black.jpg,203,825.3 KB (845146 bytes),1001 x 682,3.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\FDS_black.jpg,
FDS_black.jpg,203,825.3 KB (845146 bytes),1001 x 682,3.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\FDS_black.jpg,
logo_Omnidec_bw.ai,203,1.2 MB (1271294 bytes),,19.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_Omnidec_bw.ai,
787025.tif,203,14.2 MB (14910168 bytes),2542 x 1950,18.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787025.tif,
120002.tif,203,16.7 MB (17554220 bytes),3189 x 1831,10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\120002.tif,
102845.tif,203,11 MB (11529288 bytes),2480 x 1104,12.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\102845.tif,
202275.tif,203,18 MB (18837348 bytes),2000 x 2314,2.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\202275.tif,
FDS_black.jpg,203,825.3 KB (845146 bytes),1001 x 682,3.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\FDS_black.jpg,
412006.tif,203,13.8 MB (14433512 bytes),2480 x 1396,12.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\412006.tif,
787725.tif,203,13.8 MB (14486780 bytes),2480 x 1402,12.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787725.tif,
787021.tif,203,14.8 MB (15478200 bytes),2457 x 2094,16.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787021.tif,
102003.tif,203,20.3 MB (21265316 bytes),2207 x 3204,6.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\102003.tif,
787023.tif,203,19.3 MB (20199292 bytes),3189 x 2107,16.20%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787023.tif,
787854_1.tif,204,4.1 MB (4308500 bytes),1133 x 945,37.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787854_1.tif,Camera:   DCS660C
logo_Omnidec_bw_1.ai,204,1.2 MB (1271294 bytes),,19.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_Omnidec_bw_1.ai,
787832_1.tif,204,12.9 MB (13565676 bytes),1890 x 1716,18.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787832_1.tif,
FAAC_Patent_1.psd,204,1.2 MB (1295106 bytes),505 x 287,25.70%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\FAAC_Patent_1.psd,
787030.tif,204,31 MB (32479976 bytes),3507 x 2480,22.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787030.tif,
787033.tif,204,30.8 MB (32277296 bytes),3507 x 2480,22.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787033.tif,
Logo_DC_1.ai,205,1.2 MB (1291917 bytes),,5.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\Logo_DC_1.ai,
787834_1.tif,205,15.7 MB (16473364 bytes),1688 x 2436,15.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787834_1.tif,Camera:   DCS660C
787754.tif,205,13.2 MB (13798088 bytes),2095 x 1575,13.80%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787754.tif,
logo_Omnidec_bw_1.ai,205,1.2 MB (1271294 bytes),,18.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_Omnidec_bw_1.ai,
412006_1.tif,205,13.8 MB (14433512 bytes),2480 x 1396,12.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\412006_1.tif,
787725_1.tif,205,13.8 MB (14486780 bytes),2480 x 1402,12.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787725_1.tif,
102845_1.tif,205,11 MB (11529288 bytes),2480 x 1104,12.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\102845_1.tif,
Logo_DC_1.ai,205,1.2 MB (1291917 bytes),,5.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\Logo_DC_1.ai,
FAAC_Patent_1.psd,206,1.2 MB (1295106 bytes),505 x 287,25.70%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\FAAC_Patent_1.psd,
787033.tif,206,30.8 MB (32277296 bytes),3507 x 2480,22.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787033.tif,
logo_Omnidec_bw_1.ai,206,1.2 MB (1271294 bytes),,19.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_Omnidec_bw_1.ai,
787030.tif,206,31 MB (32479976 bytes),3507 x 2480,22.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787030.tif,
787831_1.tif,206,1.6 MB (1713240 bytes),554 x 477,66.80%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787831_1.tif,
787852_1.tif,206,4.1 MB (4308500 bytes),1133 x 945,37.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787852_1.tif,Camera:   DCS660C
Logo_DC_1.ai,207,1.2 MB (1291917 bytes),,5.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\Logo_DC_1.ai,
787834_1.tif,207,15.7 MB (16473364 bytes),1688 x 2436,15.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787834_1.tif,Camera:   DCS660C
787754.tif,207,13.2 MB (13798088 bytes),2095 x 1575,13.80%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787754.tif,
logo_Omnidec_bw_1.ai,207,1.2 MB (1271294 bytes),,18.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_Omnidec_bw_1.ai,
Logo_DC_1.ai,207,1.2 MB (1291917 bytes),,5.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\Logo_DC_1.ai,
412006_1.tif,207,13.8 MB (14433512 bytes),2480 x 1396,12.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\412006_1.tif,
102845_1.tif,207,11 MB (11529288 bytes),2480 x 1104,12.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\102845_1.tif,
787725_1.tif,207,13.8 MB (14486780 bytes),2480 x 1402,12.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787725_1.tif,
FAAC_Patent.psd,208,1.2 MB (1295106 bytes),505 x 287,25.70%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\FAAC_Patent.psd,
SYSTEM868.tif,208,84.5 MB (88573172 bytes),3543 x 3852,24.20%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\SYSTEM868.tif,
787832.tif,208,12.9 MB (13565676 bytes),1890 x 1716,18.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787832.tif,
SLH_IT.tif,208,1.8 MB (1890212 bytes),1148 x 1148,4.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\SLH_IT.tif,
logo_Omnidec_bw.ai,208,1.2 MB (1271294 bytes),,19.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_Omnidec_bw.ai,
logo_CE_bw.ai,208,1.2 MB (1250281 bytes),,24.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_CE_bw.ai,
787854.tif,208,4.1 MB (4308500 bytes),1133 x 945,37.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787854.tif,Camera:   DCS660C
412006.tif,209,13.8 MB (14433512 bytes),2480 x 1396,12.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\412006.tif,
787023.tif,209,19.3 MB (20199292 bytes),3189 x 2107,15.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787023.tif,
390205.tif,209,1.6 MB (1697028 bytes),1431 x 2145,10.20%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\390205.tif,
Logo_DC.ai,209,1.2 MB (1291917 bytes),,5.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\Logo_DC.ai,
Logo_DC.ai,209,1.2 MB (1291917 bytes),,5.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\Logo_DC.ai,
102845.tif,209,11 MB (11529288 bytes),2480 x 1104,12.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\102845.tif,
787834.tif,209,15.7 MB (16473364 bytes),1688 x 2436,15.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787834.tif,Camera:   DCS660C
787725.tif,209,13.8 MB (14486780 bytes),2480 x 1402,12.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787725.tif,
logo_Omnidec_bw.ai,209,1.2 MB (1271294 bytes),,18.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_Omnidec_bw.ai,
SYSTEM433.tif,210,93.9 MB (98475676 bytes),3543 x 3852,24.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\SYSTEM433.tif,
787831.tif,210,1.6 MB (1713240 bytes),554 x 477,66.80%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787831.tif,
logo_CE_bw.ai,210,1.2 MB (1250281 bytes),,24.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_CE_bw.ai,
logo_Omnidec_bw.ai,210,1.2 MB (1271294 bytes),,19.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_Omnidec_bw.ai,
787852.tif,210,4.1 MB (4308500 bytes),1133 x 945,37.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787852.tif,Camera:   DCS660C
FAAC_Patent.psd,210,1.2 MB (1295106 bytes),505 x 287,25.70%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\FAAC_Patent.psd,
SLH_IT.tif,210,1.8 MB (1890212 bytes),1148 x 1148,4.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\SLH_IT.tif,
102845.tif,211,11 MB (11529288 bytes),2480 x 1104,12.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\102845.tif,
logo_Omnidec_bw.ai,211,1.2 MB (1271294 bytes),,18.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_Omnidec_bw.ai,
390205.tif,211,1.6 MB (1697028 bytes),1431 x 2145,10.20%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\390205.tif,
787023.tif,211,19.3 MB (20199292 bytes),3189 x 2107,15.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787023.tif,
412006.tif,211,13.8 MB (14433512 bytes),2480 x 1396,12.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\412006.tif,
787725.tif,211,13.8 MB (14486780 bytes),2480 x 1402,12.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787725.tif,
787833.tif,211,15.7 MB (16474392 bytes),1688 x 2436,15.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787833.tif,Camera:   DCS660C
logo_CE_bw.ai,212,1.2 MB (1250281 bytes),,24.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_CE_bw.ai,
SYSTEMSLHP.tif,212,95.6 MB (100253276 bytes),3543 x 3852,22.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\SYSTEMSLHP.tif,
787834.tif,212,15.7 MB (16473364 bytes),1688 x 2436,13%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787834.tif,Camera:   DCS660C
Logo_DC.ai,212,1.2 MB (1291917 bytes),,5.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\Logo_DC.ai,
Logo_DC.ai,212,1.2 MB (1291917 bytes),,5.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\Logo_DC.ai,
FAAC_Patent.psd,212,1.2 MB (1295106 bytes),505 x 287,25.70%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\FAAC_Patent.psd,
799349.tif,213,15.2 MB (15938908 bytes),2408 x 1594,13.20%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\799349.tif,
404015.tif,213,3.7 MB (3855944 bytes),901 x 1063,27%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\404015.tif,Camera:   DCS660C
785535.tif,213,4 MB (4187356 bytes),1063 x 978,32.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\785535.tif,Camera:   DCS660C
103054.tif,213,4.4 MB (4656952 bytes),945 x 1049,27.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\103054.tif,
Logo_DC.ai,213,1.2 MB (1291917 bytes),,5.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\Logo_DC.ai,
logo_Omnidec_bw.ai,214,1.2 MB (1271294 bytes),,19.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_Omnidec_bw.ai,
logo_CE_bw.ai,214,1.2 MB (1250281 bytes),,24.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_CE_bw.ai,
787831.tif,214,1.6 MB (1713240 bytes),554 x 477,66.80%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787831.tif,
787456.tif,214,960.5 KB (983524 bytes),400 x 600,143.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787456.tif,
787856.tif,214,4.1 MB (4344432 bytes),1212 x 1246,30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787856.tif,
787725.tif,215,13.8 MB (14486780 bytes),2480 x 1402,12.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787725.tif,
787023.tif,215,19.3 MB (20199292 bytes),3189 x 2107,16.60%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\787023.tif,
390206.tif,215,762.4 KB (780660 bytes),942 x 1560,14.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\390206.tif,
logo_Omnidec_bw.ai,215,1.2 MB (1271294 bytes),,19.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_Omnidec_bw.ai,
412006.tif,215,13.8 MB (14433512 bytes),2480 x 1396,12.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\412006.tif,
401064.tif,216,24.9 MB (26121116 bytes),3656 x 1781,8.70%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\401064.tif,
71275101.tif,216,7.5 MB (7857136 bytes),1654 x 1184,18.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\71275101.tif,
401075.tif,216,9.9 MB (10407788 bytes),1084 x 3189,6.70%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\401075.tif,
401302.tif,216,13.4 MB (14065004 bytes),1535 x 2197,16.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\401302.tif,
logo_CE_bw.ai,216,1.2 MB (1250281 bytes),,26.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_CE_bw.ai,
737100.tif,216,19.2 MB (20168928 bytes),3189 x 2102,10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\737100.tif,
401080.tif,216,9.9 MB (10407780 bytes),1084 x 3189,6.70%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\401080.tif,
401065.tif,216,15.5 MB (16229832 bytes),2418 x 1670,12.80%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\401065.tif,
401044.tif,216,13.4 MB (14065020 bytes),1535 x 2197,16.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\401044.tif,
logo_greentech_cmyk.ai,217,1.2 MB (1266293 bytes),,19.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_greentech_cmyk.ai,
71275101.tif,217,7.5 MB (7857136 bytes),1654 x 1184,18.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\71275101.tif,
logo_CE_bw.ai,217,1.2 MB (1250281 bytes),,26.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_CE_bw.ai,
401046.tif,217,13.4 MB (14065020 bytes),1535 x 2197,16.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\401046.tif,
737100.tif,217,19.2 MB (20168928 bytes),3189 x 2102,10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\737100.tif,
401064.tif,217,24.9 MB (26121116 bytes),3656 x 1781,8.70%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\401064.tif,
401075.tif,217,9.9 MB (10407788 bytes),1084 x 3189,6.70%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\401075.tif,
401080.tif,217,9.9 MB (10407780 bytes),1084 x 3189,6.70%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\401080.tif,
logo_2easy_bw.ai,217,1.2 MB (1269718 bytes),,19.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_2easy_bw.ai,
401304.tif,217,13.4 MB (14065004 bytes),1535 x 2197,16.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\401304.tif,
790065.tif,217,7.3 MB (7623724 bytes),1117 x 1575,9.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\790065.tif,
790064.tif,217,4.5 MB (4674216 bytes),899 x 1293,16.60%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\790064.tif,
401065.tif,217,15.5 MB (16229832 bytes),2418 x 1670,12.80%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\401065.tif,
720316.tif,218,21.6 MB (22604116 bytes),2380 x 2312,9.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\720316.tif,
Logo_DC.ai,218,1.2 MB (1291917 bytes),,5.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\Logo_DC.ai,
401012.tif,218,26.3 MB (27618200 bytes),2783 x 2419,19%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\401012.tif,
712052.tif,218,25.4 MB (26603800 bytes),2301 x 2824,7.60%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\712052.tif,
logo_CE_bw.ai,218,1.2 MB (1250281 bytes),,26.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_CE_bw.ai,
401014.tif,218,29.7 MB (31181400 bytes),2690 x 2834,18.70%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\401014.tif,
Logo_DC.ai,218,1.2 MB (1291917 bytes),,5.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\Logo_DC.ai,
391456.tif,219,6.7 MB (7059332 bytes),1016 x 1594,33.20%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\391456.tif,
logo_CE_bw.ai,219,1.2 MB (1250281 bytes),,26.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_CE_bw.ai,
logo_greentech_cmyk.ai,220,1.2 MB (1266293 bytes),,24.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_greentech_cmyk.ai,
404039.tif,220,13.4 MB (14069052 bytes),1535 x 2197,21.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\404039.tif,
401064.tif,220,24.9 MB (26121116 bytes),3656 x 1781,8.70%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\401064.tif,
737100.tif,220,19.2 MB (20168928 bytes),3189 x 2102,10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\737100.tif,
790065.tif,220,7.3 MB (7623724 bytes),1117 x 1575,9.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\790065.tif,
790064.tif,220,4.5 MB (4674216 bytes),899 x 1293,16.60%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\790064.tif,
401075.tif,220,9.9 MB (10407788 bytes),1084 x 3189,6.70%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\401075.tif,
401080.tif,220,9.9 MB (10407780 bytes),1084 x 3189,6.70%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\401080.tif,
Logo_DC.ai,220,1.2 MB (1291917 bytes),,5.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\Logo_DC.ai,
401065.tif,220,15.5 MB (16229832 bytes),2418 x 1670,12.80%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\401065.tif,
logo_CE_bw.ai,220,1.2 MB (1250281 bytes),,26.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_CE_bw.ai,
logo_2easy_bw.ai,220,1.2 MB (1269718 bytes),,24.20%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_2easy_bw.ai,
401075.tif,221,9.9 MB (10407788 bytes),1084 x 3189,6.70%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\401075.tif,
401065.tif,221,15.5 MB (16229832 bytes),2418 x 1670,12.80%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\401065.tif,
logo_wireless.tif,221,523 KB (535584 bytes),616 x 498,22.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_wireless.tif,
737100.tif,221,19.2 MB (20168928 bytes),3189 x 2102,10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\737100.tif,
logo_CE_bw.ai,221,1.2 MB (1250281 bytes),,26.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_CE_bw.ai,
401064.tif,221,24.9 MB (26121116 bytes),3656 x 1781,8.70%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\401064.tif,
404038.tif,221,13.4 MB (14069056 bytes),1535 x 2197,21.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\404038.tif,
401080.tif,221,9.9 MB (10407780 bytes),1084 x 3189,6.70%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\401080.tif,
401080.tif,222,9.9 MB (10407780 bytes),1084 x 3189,6.70%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\401080.tif,
401064.tif,222,24.9 MB (26121116 bytes),3656 x 1781,8.70%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\401064.tif,
790065.tif,222,7.3 MB (7623724 bytes),1117 x 1575,9.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\790065.tif,
401048_Keytag.tif,222,18.9 MB (19817016 bytes),2526 x 1904,11.20%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\401048_Keytag.tif,
786040.tif,222,13.4 MB (14067724 bytes),1535 x 2197,16.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\786040.tif,
790064.tif,222,4.5 MB (4674216 bytes),899 x 1293,16.60%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\790064.tif,
XTR_B_IT.tif,222,1.9 MB (1956128 bytes),1148 x 1148,4.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\XTR_B_IT.tif,
401306_Metal_Keytag.tif,222,26 MB (27236884 bytes),3033 x 2197,9.80%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\401306_Metal_Keytag.tif,
