Product,Page,Spec_Field,nome_modello1,codice_sku1,value1,nome_modello2,codice_sku2,value2,nome_modello3,codice_sku3,value3,nome_modello4,codice_sku4,value4,nome_modello5,codice_sku5,value5,nome_modello6,codice_sku6,value6,nome_modello7,codice_sku7,value7,nome_modello8,codice_sku8,value8,nome_modello9,codice_sku9,value9,nome_modello10,codice_sku10,value10,nome_modello11,codice_sku11,value11,nome_modello12,codice_sku12,value12,nome_modello13,codice_sku13,value13,nome_modello14,codice_sku14,value14,nome_modello15,codice_sku15,value15,nome_modello16,codice_sku16,value16,nome_modello17,codice_sku17,value17
413 230V,076-077,Angolo max apertura anta,413 230V,104413,110°,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Apparecchiatura elettronica,413 230V,104413,Non compresa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Arresti meccanici integrati in apertura e chiusura,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Capacità di sollevamento,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Condensatore di spunto,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Coppia max,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Corsa dello stelo,413 230V,104413,300 mm (350 mm senza arresti meccanici),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Diametro albero serranda,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Diametro scatole portamolle,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Dimensione del pilastro a sezione quadrata,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Dimensione max porta (LxH),413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Dimensioni (LxPxH),413 230V,104413,777 x 101 x 152 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Dimensioni colonna,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Dispositivo di sblocco,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Encoder,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Finecorsa,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Forza max di spinta,413 230V,104413,2000 N (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Frequenza di utilizzo,413 230V,104413,S3 - 30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Grado di protezione,413 230V,104413,IP54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Larghezza max anta,413 230V,104413,1.8 m (2.5 con elettroserratura),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Larghezza max serranda,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Luce di cortesia,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Lunghezza max anta,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Lunghezza max asta,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Modello,413 230V,104413,413 230V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Motore elettrico,413 230V,104413,Asincrono monofase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Peso,413 230V,104413,7.8 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Peso max anta,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Peso max anta cantilever,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Peso max porta,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Peso operatore,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Pignone,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Portata gruppo motore-pompa,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Potenza max,413 230V,104413,250 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Raffreddamento,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Rapporto di riduzione,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Regolazione della forza,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Regolazione velocità e controllo motore,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Rumorosità,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Spazio di fermata,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Staffe di fissaggio,413 230V,104413,Attacco posteriore a saldare/avvitare - attacco anteriore a saldare/avvitare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Temperatura ambiente di esercizio,413 230V,104413,-20°C ÷ + 55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Tempo di apertura,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Tempo di utilizzo continuo (ROT),413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Temporizzazione lampada di cortesia,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Tensione di alimentazione di rete,413 230V,104413,220-240V~ 50/60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Termoprotezione,413 230V,104413,140°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Tipo di asta,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Tipo di materiale,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Tipo di motoriduttore,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Tipo di olio,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Tipo di rallentamento,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Tipo di trattamento,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Tipo di utilizzo,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Velocità angolare max,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Velocità dell'anta,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Velocità di rallentamento,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Velocità di rotazione motore,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Velocità max,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Velocità max anta,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Velocità max carrello,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,Velocità max stelo,413 230V,104413,16 mm/s (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,"da 4,5 m a 5 m",413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,da 5 m a 7 m,413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,"da 7 m a 7,5 m",413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,"da 7,5 m a 8 m",413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413 230V,076-077,"fino a 4,5 m",413 230V,104413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,1,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,2,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,620 Rapida,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,620 Standard,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,620 Standard ARTICOLATA,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Altezza max serranda,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Altezza min architrave,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Angolo max apertura anta,415,104415,110°,415 L,104417,110°,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Apparecchiatura elettronica,415,104415,Non compresa,415 L,104417,Non compresa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Arresti meccanici integrati in apertura e chiusura,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Capacità di sollevamento,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Condensatore di spunto,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Coppia max,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Corsa dello stelo,415,104415,300 mm,415 L,104417,400 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Diametro albero serranda,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Diametro scatole portamolle,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Dimensione del pilastro a sezione quadrata,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Dimensione max porta (LxH),415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Dimensioni (LxPxH),415,104415,836 x 101 x 147 mm,415 L,104417,942 x 101 x 148 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Dimensioni colonna,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Dispositivo di sblocco,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Encoder,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Finecorsa,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Forza max di spinta,415,104415,3000 N (*),415 L,104417,3000 N (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Frequenza di utilizzo,415,104415,S3 - 30%,415 L,104417,S3 - 30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Grado di protezione,415,104415,IP54,415 L,104417,IP54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Larghezza max anta,415,104415,2.5 m (3 m con elettroserratura),415 L,104417,3 m (4 m con elettroserratura),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Larghezza max serranda,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Luce di cortesia,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Lunghezza max anta,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Lunghezza max asta,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Modello,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Motore elettrico,415,104415,Asincrono monofase,415 L,104417,Asincrono monofase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Peso,415,104415,7.8 Kg,415 L,104417,8 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Peso max anta,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Peso max anta cantilever,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Peso max porta,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Peso operatore,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Pignone,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Portata gruppo motore-pompa,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Potenza max,415,104415,300 W,415 L,104417,300 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Raffreddamento,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Rapporto di riduzione,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Regolazione della forza,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Regolazione velocità e controllo motore,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Rumorosità,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Spazio di fermata,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Staffe di fissaggio,415,104415,Attacco posteriore a saldare/avvitare - attacco anteriore a saldare/avvitare,415 L,104417,Attacco posteriore a saldare/avvitare - attacco anteriore a saldare/avvitare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Temperatura ambiente di esercizio,415,104415,-20°C ÷ +55°C,415 L,104417,-20°C ÷ +55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Tempo di apertura,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Tempo di utilizzo continuo (ROT),415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Temporizzazione lampada di cortesia,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Tensione di alimentazione di rete,415,104415,220-240V~ 50/60 Hz,415 L,104417,220-240V~ 50/60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Termoprotezione,415,104415,140°C,415 L,104417,140°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Tipo di asta,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Tipo di materiale,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Tipo di motoriduttore,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Tipo di olio,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Tipo di rallentamento,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Tipo di trattamento,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Tipo di utilizzo,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Velocità angolare max,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Velocità dell'anta,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Velocità di rallentamento,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Velocità di rotazione motore,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Velocità max,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Velocità max anta,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Velocità max carrello,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,Velocità max stelo,415,104415,16 mm/s (*),415 L,104417,16 mm/s (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,"da 4,5 m a 5 m",415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,da 5 m a 7 m,415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,"da 7 m a 7,5 m",415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,"da 7,5 m a 8 m",415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 230V,078-079,"fino a 4,5 m",415,104415,,415 L,104417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 24V,080-081,1,415 24V,1044151,,415 L 24V,1044171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 24V,080-081,2,415 24V,1044151,,415 L 24V,1044171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 24V,080-081,620 Rapida,415 24V,1044151,,415 L 24V,1044171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 24V,080-081,620 Standard,415 24V,1044151,,415 L 24V,1044171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 24V,080-081,620 Standard ARTICOLATA,415 24V,1044151,,415 L 24V,1044171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 24V,080-081,Altezza max serranda,415 24V,1044151,,415 L 24V,1044171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 24V,080-081,Altezza min architrave,415 24V,1044151,,415 L 24V,1044171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 24V,080-081,Angolo max apertura anta,415 24V,1044151,110°,415 L 24V,1044171,110°,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 24V,080-081,Apparecchiatura elettronica,415 24V,1044151,Non compresa,415 L 24V,1044171,Non compresa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 24V,080-081,Arresti meccanici integrati in apertura e chiusura,415 24V,1044151,,415 L 24V,1044171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 24V,080-081,Capacità di sollevamento,415 24V,1044151,,415 L 24V,1044171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 24V,080-081,Condensatore di spunto,415 24V,1044151,,415 L 24V,1044171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 24V,080-081,Coppia max,415 24V,1044151,,415 L 24V,1044171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 24V,080-081,Corsa dello stelo,415 24V,1044151,300 mm,415 L 24V,1044171,400 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 24V,080-081,Diametro albero serranda,415 24V,1044151,,415 L 24V,1044171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 24V,080-081,Diametro scatole portamolle,415 24V,1044151,,415 L 24V,1044171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 24V,080-081,Dimensione del pilastro a sezione quadrata,415 24V,1044151,,415 L 24V,1044171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 24V,080-081,Dimensione max porta (LxH),415 24V,1044151,,415 L 24V,1044171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 24V,080-081,Dimensioni (LxPxH),415 24V,1044151,836 x 101 x 147 mm,415 L 24V,1044171,942 x 101 x 148 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 24V,080-081,Dimensioni colonna,415 24V,1044151,,415 L 24V,1044171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 24V,080-081,Dispositivo di sblocco,415 24V,1044151,,415 L 24V,1044171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 24V,080-081,Encoder,415 24V,1044151,,415 L 24V,1044171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 24V,080-081,Finecorsa,415 24V,1044151,,415 L 24V,1044171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 24V,080-081,Forza max di spinta,415 24V,1044151,2800 N,415 L 24V,1044171,2800 N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 24V,080-081,Frequenza di utilizzo,415 24V,1044151,Uso continuo,415 L 24V,1044171,Uso continuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415 24V,080-081,Grado di protezione,415 24V,1044151,IP54,415 L 24V,1044171,IP54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
