Page,Product,Spec_Label,Model_1,Model_1_SKU,Value_1,Model_2,Model_2_SKU,Value_2,Model_3,Model_3_SKU,Value_3,Model_4,Model_4_SKU,Value_4,Model_5,Model_5_SKU,Value_5,Model_6,Model_6_SKU,Value_6,Model_7,Model_7_SKU,Value_7,Model_8,Model_8_SKU,Value_8,Model_9,Model_9_SKU,Value_9,Model_10,Model_10_SKU,Value_10,Model_11,Model_11_SKU,Value_11
148-149,550,Dimensione max porta (LxH),550 ITT,110549,"3,00 x 2,70 (**)",550 Slave,110553,"4,00 x 3,00 (**)",550 L ITT,110562,"3,00 x 2,70 (**)",550 L Slave,110558,"4,00 x 3,00 (**)",,,,,,,,,,,,,,,,,,,,,
148-149,550,Peso max porta,550 ITT,110549,10 Kg/mq,550 Slave,110553,,550 L ITT,110562,,550 L Slave,110558,,,,,,,,,,,,,,,,,,,,,,
148-149,550,Apparecchiatura elettronica,550 ITT,110549,E550 incorporata,550 Slave,110553,Non compresa,550 L ITT,110562,E550 incorporata,550 L Slave,110558,Non compresa,,,,,,,,,,,,,,,,,,,,,
148-149,550,Frequenza di utilizzo,550 ITT,110549,S3 - 30%,550 Slave,110553,,550 L ITT,110562,,550 L Slave,110558,,,,,,,,,,,,,,,,,,,,,,
150-152,580 - 593,Tensione di alimentazione di rete,580,,220-240V~ 50/60 Hz,593,110597,220-240V~ 50/60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,
150-152,580 - 593,Motore elettrico,580,,Asincrono monofase,593,110597,Asincrono monofase,,,,,,,,,,,,,,,,,,,,,,,,,,,
150-152,580 - 593,Potenza max,580,,220 W,593,110597,220 W,,,,,,,,,,,,,,,,,,,,,,,,,,,
150-152,580 - 593,Coppia max,580,,450 Nm (*),593,110597,400 Nm (*),,,,,,,,,,,,,,,,,,,,,,,,,,,
150-152,580 - 593,Portata gruppo motore-pompa,580,,"0,75 lpm (*)",593,110597,"0,75 lpm (*)",,,,,,,,,,,,,,,,,,,,,,,,,,,
150-152,580 - 593,Velocità angolare max,580,,9°15&apos;/s (*),593,110597,9°15&apos;/s (*),,,,,,,,,,,,,,,,,,,,,,,,,,,
150-152,580 - 593,Tempo di apertura,580,,20,593,110597,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
150-152,580 - 593,Temperatura ambiente di esercizio,580,,-20 °C ÷ +55 °C,593,110597,-20 °C ÷ +55 °C,,,,,,,,,,,,,,,,,,,,,,,,,,,
150-152,580 - 593,Termoprotezione,580,,120 °C,593,110597,120 °C,,,,,,,,,,,,,,,,,,,,,,,,,,,
150-152,580 - 593,Grado di protezione,580,,IP55,593,110597,IP55,,,,,,,,,,,,,,,,,,,,,,,,,,,
150-152,580 - 593,Tipo di olio,580,,FAAC HP OIL,593,110597,FAAC HP OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,
150-152,580 - 593,Peso,580,,12 Kg,593,110597,10 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
150-152,580 - 593,Dimensioni (LxPxH),580,,480 x 96 x 110 mm,593,110597,500 x 148 x 93 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
150-152,580 - 593,Dimensione max porta (LxH),580,,"3,50 x 3,00 (**)",593,110597,"3,50 x 2,70 5,00 X 3,00 (con due attuatori)",,,,,,,,,,,,,,,,,,,,,,,,,,,
150-152,580 - 593,Peso max porta,580,,15 Kg/mq,593,110597,15 Kg/mq,,,,,,,,,,,,,,,,,,,,,,,,,,,
150-152,580 - 593,Apparecchiatura elettronica,580,,Non compresa,593,110597,Non compresa,,,,,,,,,,,,,,,,,,,,,,,,,,,
150-152,580 - 593,Frequenza di utilizzo,580,,60 cicli/ora,593,110597,50 cicli/ora,,,,,,,,,,,,,,,,,,,,,,,,,,,
154-155,390 230V,Tensione di alimentazione di rete,390 230V,104570,220-240V~ 50/60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154-155,390 230V,Motore elettrico,390 230V,104570,Asincrono monofase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154-155,390 230V,Potenza max,390 230V,104570,280 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154-155,390 230V,Coppia max,390 230V,104570,250 Nm (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154-155,390 230V,Velocità angolare max,390 230V,104570,8 °/s (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154-155,390 230V,Angolo max apertura anta,390 230V,104570,120°,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154-155,390 230V,Temperatura ambiente di esercizio,390 230V,104570,-20°C ÷ +55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154-155,390 230V,Termoprotezione,390 230V,104570,140°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154-155,390 230V,Grado di protezione,390 230V,104570,IP44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154-155,390 230V,Peso,390 230V,104570,"11,5 Kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154-155,390 230V,Frequenza di utilizzo,390 230V,104570,S3 - 30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154-155,390 230V,Larghezza max anta,390 230V,104570,"1,8 m (3 m con elettroserratura)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154-155,390 230V,Dimensioni (LxPxH),390 230V,104570,412 x 133 x 134 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154-155,390 230V,Apparecchiatura elettronica,390 230V,104570,Non compresa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156-157,560,Tensione di alimentazione di rete,560 CBAC,104561,220-240V~ 50/60 Hz,560 SB,104562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156-157,560,Motore elettrico,560 CBAC,104561,Asincrono monofase,560 SB,104562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156-157,560,Potenza max,560 CBAC,104561,220 W,560 SB,104562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156-157,560,Forza max di spinta,560 CBAC,104561,-,560 SB,104562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156-157,560,Coppia max,560 CBAC,104561,320 Nm (*),560 SB,104562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156-157,560,Velocità angolare max,560 CBAC,104561,"12,4 °/s (*)",560 SB,104562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156-157,560,Portata gruppo motore-pompa,560 CBAC,104561,1 lpm (*),560 SB,104562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156-157,560,Temperatura ambiente di esercizio,560 CBAC,104561,-20 °C ÷ +55 °C,560 SB,104562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156-157,560,Termoprotezione,560 CBAC,104561,120°C,560 SB,104562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156-157,560,Grado di protezione,560 CBAC,104561,IP55,560 SB,104562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156-157,560,Tipo di olio,560 CBAC,104561,FAAC HP OIL,560 SB,104562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156-157,560,Peso,560 CBAC,104561,12 Kg,560 SB,104562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156-157,560,Dimensioni (LxPxH),560 CBAC,104561,480 x 85 x 110 mm,560 SB,104562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156-157,560,Apparecchiatura elettronica,560 CBAC,104561,Non compresa,560 SB,104562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156-157,560,Larghezza max anta,560 CBAC,104561,"1,50 m (singolo pannello)",560 SB,104562,"2,00 m (singolo pannello)",,,,,,,,,,,,,,,,,,,,,,,,,,,
156-157,560,Frequenza di utilizzo,560 CBAC,104561,80 cicli/ora,560 SB,104562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160-163,B614,Tensione di alimentazione di rete,B614,,220-240V ~ 50/60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160-163,B614,Motore elettrico,B614,,Con spazzole 24V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160-163,B614,Potenza max,B614,,165 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160-163,B614,Coppia max,B614,,300 Nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160-163,B614,Tipo di materiale,B614,,Acciaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160-163,B614,Tipo di trattamento,B614,,Prezincatura spessore 20μm + verniciatura a polvere in poliestere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160-163,B614,Encoder,B614,,Incrementale integrato nel motore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160-163,B614,Tipo di rallentamento,B614,,Elettronico + meccanico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160-163,B614,Tipo di asta,B614,,Rettangolare e tonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160-163,B614,Temperatura ambiente di esercizio,B614,,-20°C ÷ +55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160-163,B614,Grado di protezione,B614,,IP55 (scheda di controllo) - IP44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160-163,B614,Peso,B614,,40 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160-163,B614,Dimensioni (LxPxH),B614,,360 x 250 x 1163 mm (Base di installazione 305 x 230 mm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160-163,B614,Lunghezza max asta,B614,,6 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160-163,B614,Tempo di apertura,B614,,&lt; 2 s (80°- 3m),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160-163,B614,Frequenza di utilizzo,B614,,Utilizzo continuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160-163,B614,Apparecchiatura elettronica,B614,,E614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164-167,615BPR,Tensione di alimentazione di rete,615BPR Standard,,220-240V~ 50/60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164-167,615BPR,Motore elettrico,615BPR Standard,,Asincrono monofase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164-167,615BPR,Velocità di rotazione motore,615BPR Standard,,1.400 rpm (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164-167,615BPR,Potenza max,615BPR Standard,,220 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164-167,615BPR,Coppia max,615BPR Standard,,0 ÷ 400 Nm (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164-167,615BPR,Portata gruppo motore-pompa,615BPR Standard,,"1,5 lpm (*)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164-167,615BPR,Tipo di materiale,615BPR Standard,,Acciaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164-167,615BPR,Tipo di trattamento,615BPR Standard,,Primer anticorrosivo 100 microns + Verniciatura in poliestere RAL 2004 - RAL 9006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164-167,615BPR,Encoder,615BPR Standard,,No - sicurezza oleodinamica antischiacciamento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164-167,615BPR,Tipo di rallentamento,615BPR Standard,,Elettronico - Regolabile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164-167,615BPR,Tipo di asta,615BPR Standard,,Rettangolare - Rettangolare con siepe - Rettangolare articolata - Tonda con luci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164-167,615BPR,Temperatura ambiente di esercizio,615BPR Standard,,-20°C ÷ +55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164-167,615BPR,Termoprotezione,615BPR Standard,,120°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164-167,615BPR,Raffreddamento,615BPR Standard,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164-167,615BPR,Grado di protezione,615BPR Standard,,IP44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164-167,615BPR,Peso,615BPR Standard,,34 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164-167,615BPR,Tipo di olio,615BPR Standard,,FAAC HP OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164-167,615BPR,Dimensioni (LxPxH),615BPR Standard,,270 x 140 x 1015 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164-167,615BPR,Lunghezza max asta,615BPR Standard,,5 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164-167,615BPR,Tempo di apertura,615BPR Standard,,"5,7 s (90°)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164-167,615BPR,Frequenza di utilizzo,615BPR Standard,,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164-167,615BPR,Apparecchiatura elettronica,615BPR Standard,,615BPR incorporata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168-171,620 Standard,Tensione di alimentazione di rete,620 Standard,,220-240V~ 50/60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168-171,620 Standard,Motore elettrico,620 Standard,,Asincrono monofase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168-171,620 Standard,Velocità di rotazione motore,620 Standard,,1400 rpm (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168-171,620 Standard,Potenza max,620 Standard,,220 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168-171,620 Standard,Coppia max,620 Standard,,0 ÷ 220 / 0 ÷ 180 Nm (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168-171,620 Standard,Portata gruppo motore-pompa,620 Standard,,"0,75-1 lpm (*)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168-171,620 Standard,Tipo di materiale,620 Standard,,Acciaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168-171,620 Standard,Tipo di trattamento,620 Standard,,Primer anticorrosivo 100 microns + Verniciatura in poliestere RAL 2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168-171,620 Standard,Encoder,620 Standard,,No - sicurezza oleodinamica antischiacciamento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168-171,620 Standard,Tipo di rallentamento,620 Standard,,Elettronico - Regolabile con camme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168-171,620 Standard,Tipo di asta,620 Standard,,Rettangolare - Rettangolare con siepe - Articolata - Tonda - Tonda pivottante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168-171,620 Standard,Temperatura ambiente di esercizio,620 Standard,,-20°C ÷ +55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168-171,620 Standard,Termoprotezione,620 Standard,,120°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168-171,620 Standard,Raffreddamento,620 Standard,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168-171,620 Standard,Grado di protezione,620 Standard,,IP44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168-171,620 Standard,Peso,620 Standard,,73 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168-171,620 Standard,Tipo di olio,620 Standard,,FAAC HP OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168-171,620 Standard,Dimensioni (LxPxH),620 Standard,,350 x 170 x 1080 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168-171,620 Standard,Lunghezza max asta,620 Standard,,5 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168-171,620 Standard,Tempo di apertura,620 Standard,,"3,5 s (90° - 3 m) - 4,5 s (90° - 4 m)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168-171,620 Standard,Frequenza di utilizzo,620 Standard,,70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168-171,620 Standard,Apparecchiatura elettronica,620 Standard,,624BLD incorporata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172-175,620 Rapida,Tensione di alimentazione di rete,620 Rapida,,220-240V~ 50/60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172-175,620 Rapida,Motore elettrico,620 Rapida,,Asincrono monofase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172-175,620 Rapida,Velocità di rotazione motore,620 Rapida,,1.400 - 2.800 rpm (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172-175,620 Rapida,Potenza max,620 Rapida,,220 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172-175,620 Rapida,Coppia max,620 Rapida,,0 ÷ 150 / 0 ÷ 140 Nm (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172-175,620 Rapida,Portata gruppo motore-pompa,620 Rapida,,"1,5 - 2 lpm (*)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172-175,620 Rapida,Tipo di materiale,620 Rapida,,Acciaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172-175,620 Rapida,Tipo di trattamento,620 Rapida,,Primer anticorrosivo 100 microns + Verniciatura in poliestere RAL 2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172-175,620 Rapida,Encoder,620 Rapida,,No - sicurezza oleodinamica antischiacciamento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172-175,620 Rapida,Tipo di rallentamento,620 Rapida,,Elettronico - Regolabile con camme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172-175,620 Rapida,Tipo di asta,620 Rapida,,Rettangolare - Articolata - Tonda - Tonda pivottante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172-175,620 Rapida,Temperatura ambiente di esercizio,620 Rapida,,-20°C ÷ +55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172-175,620 Rapida,Termoprotezione,620 Rapida,,120°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172-175,620 Rapida,Raffreddamento,620 Rapida,,Ad aria forzata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172-175,620 Rapida,Grado di protezione,620 Rapida,,IP44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172-175,620 Rapida,Peso,620 Rapida,,73 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172-175,620 Rapida,Tipo di olio,620 Rapida,,FAAC HP OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172-175,620 Rapida,Dimensioni (LxPxH),620 Rapida,,350 x 170 x 1080 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172-175,620 Rapida,Lunghezza max asta,620 Rapida,,"3,8 m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172-175,620 Rapida,Tempo di apertura,620 Rapida,,2 s (90° - 3 m) - 3 s (90° - 4 m),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172-175,620 Rapida,Frequenza di utilizzo,620 Rapida,,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172-175,620 Rapida,Apparecchiatura elettronica,620 Rapida,,624BLD incorporata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176-179,B680H,Tensione di alimentazione di rete,B680H,104680,Switching: 100 ÷ 240V~ 50/60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176-179,B680H,Motore elettrico,B680H,104680,Brushless 36V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176-179,B680H,Velocità di rotazione motore,B680H,104680,1.000 ÷ 6.000 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176-179,B680H,Potenza max,B680H,104680,240 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176-179,B680H,Portata gruppo motore-pompa,B680H,104680,"3,2 lpm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176-179,B680H,Tipo di materiale,B680H,104680,Acciaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176-179,B680H,Tipo di trattamento,B680H,104680,Primer anticorrosivo 100 microns + Verniciatura in poliestere o cofano INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176-179,B680H,Encoder,B680H,104680,Encoder magnetico assoluto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176-179,B680H,Tipo di rallentamento,B680H,104680,Elettronico - tramite encoder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176-179,B680H,Tipo di asta,B680H,104680,Tonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176-179,B680H,Temperatura ambiente di esercizio,B680H,104680,-20°C ÷ +65°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176-179,B680H,Grado di protezione,B680H,104680,IP56 (attestato TÜV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176-179,B680H,Peso,B680H,104680,85 Kg (65 Kg montante + 20 Kg cofano),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176-179,B680H,Tipo di olio,B680H,104680,FAAC HP OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176-179,B680H,Dimensioni (LxPxH),B680H,104680,469 x 279 x 1100 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176-179,B680H,Lunghezza max asta,B680H,104680,2 ÷ 8 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176-179,B680H,Tempo di apertura,B680H,104680,"1,5 s (90° - 2m) - 6 s (90° - 8m)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176-179,B680H,Frequenza di utilizzo,B680H,104680,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176-179,B680H,Apparecchiatura elettronica,B680H,104680,E680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,Contenitori,Grado di protezione,Contenitore Mod. L,,IP55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,Contenitori,Chiusura coperchio,Contenitore Mod. L,,Serratura a chiave triangolare di serie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,Contenitori,Dimensioni (LxPxH),Contenitore Mod. L,,213 x 118 x 270 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,Contenitori,Grado di protezione,Contenitore Mod. E,,IP55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,Contenitori,Chiusura coperchio,Contenitore Mod. E,,Con 4 viti autofilettanti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,Contenitori,Dimensioni (LxPxH),Contenitore Mod. E,,204 x 85 x 265 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,Contenitori,Grado di protezione,Contenitore Mod. LM,,IP55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,Contenitori,Chiusura coperchio,Contenitore Mod. LM,,Serratura a chiave triangolare di serie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,Contenitori,Dimensioni (LxPxH),Contenitore Mod. LM,,246 x 142 x 353 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188-194,Schede elettroniche,scheda elettronica,Barriere,,624BLD,,,E614,,,,Barriere,,,,,615 BPR,,,E680S,SERRANDE,,200MPS,,,,,,,,,,,,
188-194,Schede elettroniche,Motore Elettrico,Barriere,,230V~,,,24V,,,,Barriere,,,,,230V~,,,36V,SERRANDE,,230V,,,,,,,,,,,,
188-194,Schede elettroniche,Display di programmazione,Barriere,,●,,,●,,,,Barriere,,,,,,,,●,SERRANDE,,,,,,,,,,,,,,
188-194,Schede elettroniche,Logiche di funzionamento &quot;automatiche-semiautomatiche&quot;,Barriere,,●,,,●,,,,Barriere,,,,,●,,,●,SERRANDE,,●,,,,,,,,,,,,
188-194,Schede elettroniche,Logiche di funzionamento &quot;a uomo presente&quot;,Barriere,,●,,,●,,,,Barriere,,,,,●,,,●,SERRANDE,,,,,,,,,,,,,,
188-194,Schede elettroniche,Logiche di funzionamento &quot;personalizzabili&quot;,Barriere,,●,,,,,,,Barriere,,,,,,,,●,SERRANDE,,,,,,,,,,,,,,
188-194,Schede elettroniche,Ingresso SIcurezza,Barriere,,●,,,●,,,,Barriere,,,,,●,,,●,SERRANDE,,●,,,,,,,,,,,,
188-194,Schede elettroniche,Logiche di funzionamento delle Sicurezze,Barriere,,,,,,,,,Barriere,,,,,,,,,SERRANDE,,,,,,,,,,,,,,
188-194,Schede elettroniche,Uscita stato automazione,Barriere,,●,,,●,,,,Barriere,,,,,,,,●,SERRANDE,,,,,,,,,,,,,,
188-194,Schede elettroniche,Lampada spia,Barriere,,●,,,●,,,,Barriere,,,,,,,,●,SERRANDE,,,,,,,,,,,,,,
188-194,Schede elettroniche,Lampada di cortesia o contatto temporizzato,Barriere,,,,,●,,,,Barriere,,,,,●,,,,SERRANDE,,,,,,,,,,,,,,
188-194,Schede elettroniche,Finecorsa elettrico/elettronico apertura e chiusura,Barriere,,●,,,●,,,,Barriere,,,,,●,,,●,SERRANDE,,,,,,,,,,,,,,
188-194,Schede elettroniche,Rallentamento,Barriere,,●,,,●,,,,Barriere,,,,,,,,●,SERRANDE,,,,,,,,,,,,,,
188-194,Schede elettroniche,Rilevamento ostacoli,Barriere,,,,,●,,,,Barriere,,,,,,,,●,SERRANDE,,,,,,,,,,,,,,
188-194,Schede elettroniche,Rallentamento con “lettura” posizione cancello,Barriere,,,,,●,,,,Barriere,,,,,Encoder,,,Encoder,SERRANDE,,,,,,,,,,,,,,
188-194,Schede elettroniche,Possibilità collegamento timer esterno,Barriere,,●,,,●,,,,Barriere,,,,,●,,,●,SERRANDE,,,,,,,,,,,,,,
188-194,Schede elettroniche,Regolazione coppia,Barriere,,●,,,●,,,,Barriere,,,,,,,,●,SERRANDE,,,,,,,,,,,,,,
188-194,Schede elettroniche,Fail Safe (test automatico fotocellule),Barriere,,●,,,●,,,,Barriere,,,,,●,,,●,SERRANDE,,,,,,,,,,,,,,
188-194,Schede elettroniche,Segnalazione stato ingressi,Barriere,,●,,,●,,,,Barriere,,,,,●,,,●,SERRANDE,,●,,,,,,,,,,,,
188-194,Schede elettroniche,Diagnostica intelligente,Barriere,,●,,,●,,,,Barriere,,,,,,,,●,SERRANDE,,,,,,,,,,,,,,
188-194,Schede elettroniche,Ciclo d’apprendimento delle posizioni  di apertura e chiusura,Barriere,,,,,●,,,,Barriere,,,,,,,,●,SERRANDE,,,,,,,,,,,,,,
188-194,Schede elettroniche,Test Operatori,Barriere,,●,,,●,,,,Barriere,,,,,,,,●,SERRANDE,,,,,,,,,,,,,,
188-194,Schede elettroniche,Prelampeggio,Barriere,,●,,,●,,,,Barriere,,,,,●,,,●,SERRANDE,,●,,,,,,,,,,,,
188-194,Schede elettroniche,Conteggio numero cicli,Barriere,,,,,●,,,,Barriere,,,,,,,,●,SERRANDE,,,,,,,,,,,,,,
188-194,Schede elettroniche,Richiesta manutenzione,Barriere,,●,,,●,,,,Barriere,,,,,,,,●,SERRANDE,,,,,,,,,,,,,,
188-194,Schede elettroniche,Programmazione tramite PC/MAC,Barriere,,,,,,,,,Barriere,,,,,,,,,SERRANDE,,,,,,,,,,,,,,
188-194,Schede elettroniche,BUS 2easy,Barriere,,●,,,●,,,,Barriere,,,,,,,,●,SERRANDE,,,,,,,,,,,,,,
188-194,Schede elettroniche,OmniDEC,Barriere,,,,,●,,,,Barriere,,,,,,,,,SERRANDE,,,,,,,,,,,,,,
188-194,Schede elettroniche,FDS,Barriere,,●,,,,,,,Barriere,,,,,●,,,●,SERRANDE,,●,,,,,,,,,,,,
188-194,Schede elettroniche,Convergenza tecnologica,Barriere,,,,,,,,,Barriere,,,,,,,,,SERRANDE,,,,,,,,,,,,,,
